station_id,station_group_id,name_kanji,name_romaji,line_id,lon,lat,name_kana
1593,1463,飯倉,iikura,57,140.522328,35.685638,いいくら
1594,1464,八日市場,youkaichiba,57,140.552419,35.699317,ようかいちば
1595,1465,干潟,higata,57,140.603304,35.718308,ひがた
1596,1466,旭,asahi,57,140.655041,35.721831,あさひ
1597,1467,飯岡,iioka,57,140.683896,35.729339,いいおか
1598,1468,倉橋,kurahashi,57,140.714018,35.737836,くらはし
1599,1469,猿田,saruda,57,140.7374,35.747383,さるだ
1600,1470,松岸,matsugishi,57,140.795143,35.739386,まつぎし
1601,1471,銚子,choushi,57,140.827557,35.729449,ちょうし
1602,1264,立川,tachikawa,58,139.413704,35.698202,たちかわ
1603,1472,西立川,nishitachikawa,58,139.393556,35.703526,にしたちかわ
1604,1473,東中神,higashinakagami,58,139.384529,35.706337,ひがしなかがみ
1605,1474,中神,nakagami,58,139.375816,35.709058,なかがみ
1606,1475,昭島,akishima,58,139.361564,35.713305,あきしま
1607,1476,拝島,haijima,58,139.343468,35.721278,はいじま
1608,1477,牛浜,ushihama,58,139.333677,35.734547,うしはま
1609,1478,福生,fussa,58,139.327763,35.742456,ふっさ
1610,1479,羽村,hamura,58,139.316188,35.758073,はむら
1611,1480,小作,kosaku,58,139.302233,35.776048,こさく
1612,1481,河辺,kawabe,58,139.284032,35.78473,かわべ
1613,1482,東青梅,higashioume,58,139.272841,35.789768,ひがしおうめ
1614,1483,青梅,aoume,58,139.258096,35.790512,あおうめ
1615,1484,宮ノ平,miyahira,58,139.237289,35.787545,みやひら
1616,1485,日向和田,hinatawada,58,139.229515,35.788665,ひなたわだ
1617,1486,石神前,ishigamimae,58,139.225096,35.79683,いしがみまえ
1618,1487,二俣尾,futamatao,58,139.216161,35.803946,ふたまたお
1619,1488,軍畑,ikusabata,58,139.207431,35.807382,いくさばた
1620,1489,沢井,sawai,58,139.193324,35.80594,さわい
1621,1490,御嶽,mitake,58,139.182589,35.801468,みたけ
1622,1491,川井,kawai,58,139.16429,35.813697,かわい
1623,1492,古里,furusato,58,139.152102,35.816247,ふるさと
1624,1493,鳩ノ巣,hatosu,58,139.128932,35.815127,はとす
1625,1494,白丸,shiromaru,58,139.114861,35.811735,しろまる
1626,1495,奥多摩,okutama,58,139.096961,35.809357,おくたま
1627,1476,拝島,haijima,59,139.343468,35.721278,はいじま
1628,1496,熊川,kumagawa,59,139.33584,35.728321,くまがわ
1629,1497,東秋留,higashiakiru,59,139.311665,35.725904,ひがしあきる
1630,1498,秋川,akikawa,59,139.286715,35.727998,あきかわ
1631,1499,武蔵引田,musashihikida,59,139.269907,35.729711,むさしひきだ
1632,1500,武蔵増戸,musashimasuko,59,139.256355,35.730961,むさしますこ
1633,1501,武蔵五日市,musashiitsukaichi,59,139.228039,35.732248,むさしいつかいち
1634,1325,八王子,hachiouji,60,139.338998,35.655555,はちおうじ
1635,1502,北八王子,kitahachiouji,60,139.363348,35.669232,きたはちおうじ
1636,1503,小宮,komiya,60,139.368481,35.685799,こみや
1637,1476,拝島,haijima,60,139.343468,35.721278,はいじま
1638,1504,東福生,higashifussa,60,139.33594,35.745811,ひがしふっさ
1639,1505,箱根ケ崎,hakonegasaki,60,139.346805,35.771158,はこねがさき
1640,1506,金子,kaneko,60,139.328546,35.810822,かねこ
1641,1507,東飯能,higashihannou,60,139.325965,35.852928,ひがしはんのう
1642,1508,高麗川,komagawa,60,139.33809,35.896328,こまがわ
1643,1508,高麗川,komagawa,60,139.33809,35.896328,こまがわ
1644,1509,毛呂,moro,60,139.309237,35.940806,もろ
1645,1510,越生,ogose,60,139.299437,35.962559,おごせ
1646,1511,明覚,myoukaku,60,139.288789,36.003309,みょうかく
1647,1512,小川町,ogawamachi,60,139.260412,36.05903,おがわまち
1648,1513,竹沢,takezawa,60,139.229952,36.075466,たけざわ
1649,1514,折原,orihara,60,139.195205,36.096296,おりはら
1650,1515,寄居,yorii,60,139.194224,36.118013,よりい
1651,1516,用土,youdo,60,139.200758,36.153858,ようど
1652,1517,松久,matsuhisa,60,139.182127,36.172938,まつひさ
1653,1518,児玉,kodama,60,139.13582,36.192624,こだま
1654,1519,丹荘,tanshou,60,139.102306,36.216668,たんしょう
1655,1520,群馬藤岡,gunmafujioka,60,139.08338,36.250336,ぐんまふじおか
1656,1521,北藤岡,kitafujioka,60,139.080779,36.282469,きたふじおか
1657,1522,倉賀野,kuragano,60,139.049474,36.300216,くらがの
1658,1523,高崎,takasaki,60,139.012354,36.322239,たかさき
1659,1232,上野,ueno,61,139.777043,35.71379,うえの
1660,1524,尾久,oku,61,139.753846,35.74683,おく
1661,1525,赤羽,akabane,61,139.720928,35.778026,あかばね
1662,1526,浦和,urawa,61,139.657109,35.858496,うらわ
1663,1527,さいたま新都心,shintoshin,61,139.633587,35.893867,しんとしん
1664,1528,大宮,oomiya,61,139.62405,35.906439,おおみや
1665,1529,土呂,toro,61,139.63214,35.931997,とろ
1666,1530,東大宮,higashioomiya,61,139.640291,35.948751,ひがしおおみや
1667,1531,蓮田,hasuda,61,139.653016,35.981272,はすだ
1668,1532,白岡,shiraoka,61,139.666826,36.01774,しらおか
1669,1533,新白岡,shinshiraoka,61,139.67208,36.038732,しんしらおか
1670,1534,久喜,kuki,61,139.67727,36.065684,くき
1671,1535,東鷲宮,higashiwashinomiya,61,139.67913,36.089428,ひがしわしのみや
1672,1536,栗橋,kurihashi,61,139.694177,36.136852,くりはし
1673,1537,古河,furukawa,61,139.709726,36.194375,ふるかわ
1674,1538,野木,nogi,61,139.734729,36.229963,のぎ
1675,1539,間々田,mamada,61,139.761039,36.257907,ままだ
1676,1540,小山,koyama,61,139.806241,36.312747,こやま
1677,1541,小金井,koganei,61,139.842232,36.374435,こがねい
1678,1542,自治医大,jichiidai,61,139.854524,36.39543,じちいだい
1679,1543,石橋,ishibashi,61,139.866536,36.43651,いしばし
1680,1544,雀宮,suzumenomiya,61,139.876811,36.493845,すずめのみや
1681,1545,宇都宮,utsunomiya,61,139.898389,36.559246,うつのみや
1682,1546,岡本,okamoto,61,139.944363,36.598182,おかもと
1683,1547,宝積寺,houshakuji,61,139.979487,36.631703,ほうしゃくじ
1684,1548,氏家,ujiie,61,139.9621,36.681696,うじいえ
1685,1549,蒲須坂,kamasusaka,61,139.950461,36.720727,かますさか
1686,1550,片岡,kataoka,61,139.945665,36.754557,かたおか
1687,1551,矢板,yaita,61,139.932912,36.80655,やいた
1688,1552,野崎,nozaki,61,139.957752,36.843722,のざき
1689,1553,西那須野,nishinasuno,61,139.986383,36.883726,にしなすの
1690,1554,那須塩原,nasushiobara,61,140.020694,36.931956,なすしおばら
1691,1115,黒磯,kuroiso,61,140.060204,36.970128,くろいそ
1692,1232,上野,ueno,44,139.777043,35.71379,うえの
1693,1230,日暮里,nippori,44,139.771287,35.727908,にっぽり
1694,1555,三河島,mikawashima,44,139.777131,35.733383,みかわしま
1695,1556,南千住,minamisenju,44,139.7994,35.734033,みなみせんじゅ
1696,1557,北千住,kitasenju,44,139.804872,35.749677,きたせんじゅ
1697,1558,綾瀬,ayase,44,139.825019,35.762222,あやせ
1698,1559,亀有,kameari,44,139.847573,35.766527,かめあり
1699,1560,金町,kanamachi,44,139.870482,35.769582,かなまち
1700,1561,松戸,matsudo,44,139.900779,35.784472,まつど
1701,1562,北松戸,kitamatsudo,44,139.911528,35.800459,きたまつど
1702,1563,馬橋,mabashi,44,139.917305,35.811682,まばし
1703,1300,新松戸,shinmatsudo,44,139.921076,35.825467,しんまつど
1704,1564,北小金,kitakogane,44,139.931303,35.833436,きたこがね
1705,1565,南柏,minamikashiwa,44,139.954111,35.844655,みなみかしわ
1706,1566,柏,kashiwa,44,139.971148,35.862316,かしわ
1707,1567,北柏,kitakashiwa,44,139.988035,35.875623,きたかしわ
1708,1568,我孫子,abiko,44,140.010466,35.87279,あびこ
1709,1569,天王台,tennoudai,44,140.04121,35.872558,てんのうだい
1710,1570,取手,toride,44,140.063004,35.89553,とりで
1711,1570,取手,toride,44,140.063004,35.89553,とりで
1712,1571,藤代,fujishiro,44,140.118251,35.920565,ふじしろ
1713,1572,龍ケ崎市,ryuugasakishi,44,140.138217,35.930066,りゅうがさきし
1714,1573,牛久,ushiku,44,140.141039,35.975314,うしく
1715,1574,ひたち野うしく,noushiku,44,140.158408,36.007996,のうしく
1716,1575,荒川沖,arakawaoki,44,140.16592,36.030552,あらかわおき
1717,1576,土浦,tsuchiura,44,140.206238,36.078644,つちうら
1718,1577,神立,kandatsu,44,140.248615,36.120424,かんだつ
1719,1578,高浜,takahama,44,140.294745,36.163882,たかはま
1720,1579,石岡,ishioka,44,140.279709,36.191554,いしおか
1721,1580,羽鳥,hatori,44,140.28679,36.247661,はとり
1722,1581,岩間,iwama,44,140.276493,36.295508,いわま
1723,1582,友部,tomobe,44,140.306306,36.350597,ともべ
1724,1583,内原,uchihara,44,140.35282,36.370111,うちはら
1725,1584,赤塚,akatsuka,44,140.415248,36.381755,あかつか
1726,1585,偕楽園,kairakuen,44,140.456292,36.373041,かいらくえん
1727,1586,水戸,mito,44,140.47676,36.370911,みと
1728,1587,勝田,katsuta,44,140.524482,36.394033,かつた
1729,1588,佐和,sawa,44,140.540477,36.430409,さわ
1730,1589,東海,toukai,44,140.565835,36.465378,とうかい
1731,1590,大甕,oomika,44,140.619362,36.513052,おおみか
1732,1591,常陸多賀,hitachitaga,44,140.632682,36.552145,ひたちたが
1733,1592,日立,hitachi,44,140.661883,36.590408,ひたち
1734,1593,小木津,okitsu,44,140.67526,36.636533,おきつ
1735,1594,十王,juuou,44,140.68623,36.671385,じゅうおう
1736,1595,高萩,takahagi,44,140.716707,36.714873,たかはぎ
1737,1596,南中郷,minamichuusato,44,140.729028,36.753501,みなみちゅうさと
1738,1597,磯原,isohara,44,140.746366,36.790684,いそはら
1739,1598,大津港,ootsukou,44,140.778001,36.846085,おおつこう
1740,1599,勿来,nakoso,44,140.786506,36.883883,なこそ
1741,1600,植田,ueda,44,140.796468,36.920649,うえだ
1742,1601,泉,izumi,44,140.854125,36.955602,いずみ
1743,1602,湯本,yumoto,44,140.849884,37.006922,ゆもと
1744,1603,内郷,uchigou,44,140.855005,37.035895,うちごう
1745,1100,いわき,iwaki,44,140.892273,37.058241,いわき
1746,1100,いわき,iwaki,44,140.892273,37.058241,いわき
1747,1604,草野,kusano,44,140.947243,37.073863,くさの
1748,1605,四ツ倉,yokkura,44,140.980907,37.102338,よっくら
1749,1606,久ノ浜,hisahama,44,140.995741,37.142465,ひさはま
1750,1607,末続,suetsugi,44,140.995565,37.172156,すえつぎ
1751,1608,広野,kouya,44,140.998769,37.21157,こうや
1752,1609,Jヴィレッジ,Jヴィレッジ,44,141.0075,37.242583,Jヴィレッジ
1753,1610,木戸,kido,44,141.00247,37.257875,きど
1754,1611,竜田,tatsuta,44,141.002822,37.282485,たつた
1755,1612,富岡,tomioka,44,141.02276,37.33396,とみおか
1756,1613,夜ノ森,yorumori,44,140.991988,37.365761,よるもり
1757,1614,大野,oono,44,140.984163,37.409367,おおの
1758,1615,双葉,futaba,44,141.005815,37.453795,ふたば
1759,1616,浪江,namie,44,140.989521,37.492291,なみえ
1760,1617,桃内,momouchi,44,140.984352,37.52866,ももうち
1761,1618,小高,odaka,44,140.996375,37.56298,おだか
1762,1619,磐城太田,iwakioota,44,140.991407,37.605114,いわきおおた
1763,1620,原ノ町,genmachi,44,140.971161,37.6379,げんまち
1764,1621,鹿島,kashima,44,140.970062,37.702827,かしま
1765,1622,日立木,nittaki,44,140.934642,37.756081,にったき
1766,1623,相馬,souma,44,140.925713,37.802455,そうま
1767,1624,駒ケ嶺,komagamine,44,140.925075,37.842353,こまがみね
1768,1625,新地,shinchi,44,140.9254628842,37.87916444984,しんち
1769,1626,坂元,sakamoto,44,140.90091678186,37.924369993204,さかもと
1770,1627,山下,yamashita,44,140.88902084497,37.966558662382,やました
1771,1628,浜吉田,hamayoshida,44,140.890083,38.002195,はまよしだ
1772,1629,亘理,watari,44,140.861317,38.039776,わたり
1773,1630,逢隈,ookuma,44,140.854669,38.067584,おおくま
1774,1149,岩沼,iwanuma,44,140.863783,38.11205,いわぬま
1775,1150,館腰,tatekoshi,44,140.880208,38.142987,たてこし
1776,1151,名取,natori,44,140.882753,38.173017,なとり
1777,1152,南仙台,minamisendai,44,140.883296,38.197384,みなみせんだい
1778,1153,太子堂,taishidou,44,140.883436,38.21711,たいしどう
1779,1154,長町,nagamachi,44,140.885986,38.226797,ながまち
1780,876,仙台,sendai,44,140.882158,38.260027,せんだい
1781,1213,大崎,oosaki,62,139.728439,35.619772,おおさき
1782,1216,恵比寿,ebisu,62,139.71007,35.646685,えびす
1783,1217,渋谷,shibuya,62,139.701238,35.658871,しぶや
1784,1220,新宿,shinjuku,62,139.700464,35.689729,しんじゅく
1785,1224,池袋,ikebukuro,62,139.711086,35.730256,いけぶくろ
1786,1631,板橋,itabashi,62,139.719507,35.745435,いたばし
1787,1632,十条,juujou,62,139.722233,35.760321,じゅうじょう
1788,1525,赤羽,akabane,62,139.720928,35.778026,あかばね
1789,1633,北赤羽,kitaakabane,62,139.70569,35.787007,きたあかばね
1790,1634,浮間舟渡,ukimafunato,62,139.691341,35.791209,うきまふなと
1791,1635,戸田公園,todakouen,62,139.678203,35.807906,とだこうえん
1792,1636,戸田,toda,62,139.669548,35.817665,とだ
1793,1637,北戸田,kitatoda,62,139.661201,35.826883,きたとだ
1794,1289,武蔵浦和,musashiurawa,62,139.646809,35.845422,むさしうらわ
1795,1638,中浦和,nakaurawa,62,139.6375,35.853769,なかうらわ
1796,1639,南与野,minamiyono,62,139.631117,35.867456,みなみよの
1797,1640,与野本町,yonohonmachi,62,139.626075,35.880968,よのほんまち
1798,1641,北与野,kitayono,62,139.628521,35.890678,きたよの
1799,1528,大宮,oomiya,62,139.62405,35.906439,おおみや
1800,1642,日進,nisshin,62,139.606111,35.931555,にっしん
1801,1643,指扇,sashiougi,62,139.564951,35.917023,さしおうぎ
1802,1644,南古谷,minamifuruya,62,139.519082,35.903344,みなみふるや
1803,1645,川越,kawagoe,62,139.483078,35.906742,かわごえ
1804,1528,大宮,oomiya,63,139.62405,35.906439,おおみや
1805,1642,日進,nisshin,63,139.606111,35.931555,にっしん
1806,1646,西大宮,nishioomiya,63,139.5797968,35.92228133,にしおおみや
1807,1643,指扇,sashiougi,63,139.564951,35.917023,さしおうぎ
1808,1644,南古谷,minamifuruya,63,139.519082,35.903344,みなみふるや
1809,1645,川越,kawagoe,63,139.483078,35.906742,かわごえ
1810,1647,西川越,nishikawagoe,63,139.459746,35.91909,にしかわごえ
1811,1648,的場,matoba,63,139.435376,35.917478,まとば
1812,1649,笠幡,kasahata,63,139.40622,35.907551,かさはた
1813,1650,武蔵高萩,musashitakahagi,63,139.371123,35.901729,むさしたかはぎ
1814,1508,高麗川,komagawa,63,139.33809,35.896328,こまがわ
1815,1232,上野,ueno,64,139.777043,35.71379,うえの
1816,1524,尾久,oku,64,139.753846,35.74683,おく
1817,1525,赤羽,akabane,64,139.720928,35.778026,あかばね
1818,1526,浦和,urawa,64,139.657109,35.858496,うらわ
1819,1527,さいたま新都心,shintoshin,64,139.633587,35.893867,しんとしん
1820,1528,大宮,oomiya,64,139.62405,35.906439,おおみや
1821,1651,宮原,miyahara,64,139.609455,35.940256,みやはら
1822,1652,上尾,ageo,64,139.588434,35.973522,あげお
1823,1653,北上尾,kitaageo,64,139.577223,35.985632,きたあげお
1824,1654,桶川,okegawa,64,139.564274,35.998375,おけがわ
1825,1655,北本,kitamoto,64,139.533591,36.032112,きたもと
1826,1656,鴻巣,kounosu,64,139.509552,36.0592,こうのす
1827,1657,北鴻巣,kitakounosu,64,139.476894,36.085529,きたこうのす
1828,1658,吹上,fukiage,64,139.45312,36.103062,ふきあげ
1829,1659,行田,gyouda,64,139.432103,36.113879,ぎょうだ
1830,1660,熊谷,kumagaya,64,139.389528,36.139627,くまがや
1831,1661,籠原,kagohara,64,139.330199,36.17448,かごはら
1832,1662,深谷,fukaya,64,139.28127,36.191344,ふかや
1833,1663,岡部,okabe,64,139.237622,36.205645,おかべ
1834,1664,本庄,honjou,64,139.188299,36.236229,ほんじょう
1835,1665,神保原,jinbohara,64,139.149172,36.25359,じんぼはら
1836,1666,新町,shinmachi,64,139.105457,36.272984,しんまち
1837,1522,倉賀野,kuragano,64,139.049474,36.300216,くらがの
1838,1523,高崎,takasaki,64,139.012354,36.322239,たかさき
1839,1448,千葉,chiba,65,140.112837,35.613425,ちば
1840,1667,本千葉,honchiba,65,140.120987,35.601202,ほんちば
1841,1668,蘇我,soga,65,140.130767,35.582065,そが
1842,1669,鎌取,kamatori,65,140.178583,35.562795,かまとり
1843,1670,誉田,honda,65,140.213748,35.546996,ほんだ
1844,1671,土気,tsuchike,65,140.269783,35.530866,つちけ
1845,1672,大網,ooami,65,140.311111,35.522427,おおあみ
1846,1673,永田,nagata,65,140.311162,35.503129,ながた
1847,1674,本納,honnou,65,140.30758,35.48227,ほんのう
1848,1675,新茂原,shinmobara,65,140.29983,35.449477,しんもばら
1849,1676,茂原,mobara,65,140.304121,35.426733,もばら
1850,1677,八積,yatsumi,65,140.345367,35.403971,やつみ
1851,1678,上総一ノ宮,kazusaichimiya,65,140.365138,35.373401,かずさいちみや
1852,1679,東浪見,torami,65,140.376706,35.34669,とらみ
1853,1680,太東,taitou,65,140.381184,35.319942,たいとう
1854,1681,長者町,choujamachi,65,140.385021,35.295839,ちょうじゃまち
1855,1682,三門,sanmon,65,140.391567,35.282377,さんもん
1856,1683,大原,oohara,65,140.390864,35.251097,おおはら
1857,1684,浪花,namihana,65,140.379428,35.222674,なみはな
1858,1685,御宿,oyado,65,140.35197,35.188028,おやど
1859,1686,勝浦,katsuura,65,140.312142,35.152722,かつうら
1860,1687,鵜原,ubara,65,140.278446,35.140828,うばら
1861,1688,上総興津,kazusaokitsu,65,140.250487,35.137146,かずさおきつ
1862,1689,行川アイランド,namegawaアイランド,65,140.226962,35.11832,なめがわアイランド
1863,1690,安房小湊,awakominato,65,140.190337,35.128597,あわこみなと
1864,1691,安房天津,awaamatsu,65,140.154487,35.125473,あわあまつ
1865,1692,安房鴨川,awakamogawa,65,140.103566,35.107465,あわかもがわ
1866,1448,千葉,chiba,66,140.112837,35.613425,ちば
1867,1667,本千葉,honchiba,66,140.120987,35.601202,ほんちば
1868,1668,蘇我,soga,66,140.130767,35.582065,そが
1869,1693,浜野,hamano,66,140.132089,35.551876,はまの
1870,1694,八幡宿,yawatajuku,66,140.120072,35.536189,やわたじゅく
1871,1695,五井,goi,66,140.089522,35.512985,ごい
1872,1696,姉ケ崎,anegasaki,66,140.041749,35.4786,あねがさき
1873,1697,長浦,nagaura,66,139.995478,35.450234,ながうら
1874,1698,袖ケ浦,sodegaura,66,139.95788,35.431997,そでがうら
1875,1699,巌根,iwane,66,139.933229,35.414285,いわね
1876,1700,木更津,kisarazu,66,139.92611,35.381668,きさらづ
1877,1701,君津,kimitsu,66,139.895697,35.333619,きみつ
1878,1702,青堀,aohori,66,139.858189,35.330304,あおほり
1879,1703,大貫,oonuki,66,139.855541,35.291661,おおぬき
1880,1704,佐貫町,sanukimachi,66,139.876106,35.260113,さぬきまち
1881,1705,上総湊,kazusaminato,66,139.871016,35.221855,かずさみなと
1882,1706,竹岡,takeoka,66,139.830159,35.197582,たけおか
1883,1707,浜金谷,hamakanaya,66,139.822141,35.168215,はまかなや
1884,1708,保田,hota,66,139.838114,35.14148,ほた
1885,1709,安房勝山,awakatsuyama,66,139.83339,35.114022,あわかつやま
1886,1710,岩井,iwai,66,139.849839,35.093062,いわい
1887,1711,富浦,tomiura,66,139.837811,35.04614,とみうら
1888,1712,那古船形,nakofunakata,66,139.851388,35.028987,なこふなかた
1889,1713,館山,tateyama,66,139.861888,34.9959,たてやま
1890,1714,九重,kokonoe,66,139.911383,34.99752,ここのえ
1891,1715,千倉,chikura,66,139.954738,34.976704,ちくら
1892,1716,千歳,chitose,66,139.966378,34.991701,ちとせ
1893,1717,南三原,minamihara,66,139.979204,35.021065,みなみはら
1894,1718,和田浦,wadaura,66,140.019569,35.041885,わだうら
1895,1719,江見,emi,66,140.061026,35.062513,えみ
1896,1720,太海,futomi,66,140.096229,35.081435,ふとみ
1897,1692,安房鴨川,awakamogawa,66,140.103566,35.107465,あわかもがわ
1898,1192,東京,toukyou,67,139.766103,35.681391,とうきょう
1899,1721,八丁堀,hatchoubori,67,139.777705,35.674617,はっちょうぼり
1900,1722,越中島,etchuujima,67,139.792713,35.667946,えっちゅうじま
1901,1723,潮見,shiomi,67,139.817341,35.658702,しおみ
1902,1724,新木場,shinkiba,67,139.827402,35.646172,しんきば
1903,1725,葛西臨海公園,kasairinkaikouen,67,139.861529,35.644392,かさいりんかいこうえん
1904,1726,舞浜,maihama,67,139.883714,35.636115,まいはま
1905,1727,新浦安,shin'urayasu,67,139.912553,35.649526,しんうらやす
1906,1728,市川塩浜,ichikawashiohama,67,139.923684,35.666554,いちかわしおはま
1907,1305,西船橋,nishifunabashi,67,139.959536,35.707283,にしふなばし
1908,1729,二俣新町,futamatashinmachi,67,139.959525,35.691273,ふたまたしんまち
1909,1730,南船橋,minamifunabashi,67,139.995773,35.681804,みなみふなばし
1910,1731,新習志野,shinnarashino,67,140.012825,35.667342,しんならしの
1911,1732,幕張豊砂,makuharitoyosa,67,140.0272,35.6579,まくはりとよさ
1912,1733,海浜幕張,kaihinmakuhari,67,140.041917,35.648373,かいひんまくはり
1913,1734,検見川浜,kemigawahama,67,140.058888,35.637291,けみがわはま
1914,1735,稲毛海岸,inagekaigan,67,140.074034,35.629501,いなげかいがん
1915,1736,千葉みなと,chibaminato,67,140.10341,35.606172,ちばみなと
1916,1668,蘇我,soga,67,140.130767,35.582065,そが
1917,1455,佐倉,sakura,68,140.226722,35.709743,さくら
1918,1737,酒々井,shisui,68,140.275271,35.731737,しすい
1919,1738,成田,narita,68,140.313853,35.777796,なりた
1920,1739,空港第２ビル（第２旅客ターミナル）,not matched,68,140.387871,35.773327,not matched
1921,1740,成田空港（第１旅客ターミナル）,not matched,68,140.384644,35.763983,not matched
1922,1741,久住,kujuu,68,140.338929,35.832232,くじゅう
1923,1742,滑河,namegawa,68,140.347871,35.877079,なめがわ
1924,1743,下総神崎,shimousakouzaki,68,140.410657,35.8948,しもうさこうざき
1925,1744,大戸,ooto,68,140.457828,35.890004,おおと
1926,1745,佐原,sawara,68,140.494074,35.894522,さわら
1927,1746,香取,katori,68,140.532367,35.897856,かとり
1928,1747,水郷,suigou,68,140.570181,35.885508,すいごう
1929,1748,小見川,omigawa,68,140.604587,35.849971,おみがわ
1930,1749,笹川,sasagawa,68,140.655716,35.839753,ささがわ
1931,1750,下総橘,shimousatachibana,68,140.702273,35.818673,しもうさたちばな
1932,1751,下総豊里,shimousatoyosato,68,140.721011,35.792899,しもうさとよさと
1933,1752,椎柴,shiishiba,68,140.758875,35.765204,しいしば
1934,1470,松岸,matsugishi,68,140.795143,35.739386,まつぎし
1935,1471,銚子,choushi,68,140.827557,35.729449,ちょうし
1936,1568,我孫子,abiko,68,140.010466,35.87279,あびこ
1937,1753,東我孫子,higashiabiko,68,140.047754,35.868945,ひがしあびこ
1938,1754,湖北,kohoku,68,140.077959,35.867165,こほく
1939,1755,新木,araki,68,140.107048,35.862352,あらき
1940,1756,布佐,fusa,68,140.13293,35.849371,ふさ
1941,1757,木下,kinoshita,68,140.147954,35.838817,きのした
1942,1758,小林,kobayashi,68,140.193028,35.830783,こばやし
1943,1759,安食,ajiki,68,140.242051,35.835682,あじき
1944,1760,下総松崎,shimousamanzaki,68,140.27749,35.807806,しもうさまんざき
1945,1198,大船,oobune,69,139.531127,35.353466,おおぶね
1946,1197,戸塚,totsuka,69,139.534282,35.400432,とつか
1947,1196,横浜,yokohama,69,139.622704,35.466195,よこはま
1948,1245,武蔵小杉,musashikosugi,69,139.663278,35.575965,むさしこすぎ
1949,1528,大宮,oomiya,69,139.62405,35.906439,おおみや
1950,1224,池袋,ikebukuro,69,139.711086,35.730256,いけぶくろ
1951,1220,新宿,shinjuku,69,139.700464,35.689729,しんじゅく
1952,1371,高尾,takao,69,139.282288,35.642026,たかお
1953,1325,八王子,hachiouji,69,139.338998,35.655555,はちおうじ
1954,1264,立川,tachikawa,69,139.413704,35.698202,たちかわ
1955,1367,国分寺,kokubunji,69,139.480841,35.700123,こくぶんじ
1956,1366,三鷹,mitaka,69,139.560325,35.702683,みたか
1957,1365,吉祥寺,kichijouji,69,139.579765,35.703119,きちじょうじ
1958,1217,渋谷,shibuya,69,139.701238,35.658871,しぶや
1959,1194,品川,shinagawa,69,139.738999,35.62876,しながわ
1960,1192,東京,toukyou,69,139.766103,35.681391,とうきょう
1961,1448,千葉,chiba,69,140.112837,35.613425,ちば
1962,1453,四街道,yotsukaidou,69,140.165023,35.662756,よつかいどう
1963,1455,佐倉,sakura,69,140.226722,35.709743,さくら
1964,1738,成田,narita,69,140.313853,35.777796,なりた
1965,1739,空港第２ビル（第２旅客ターミナル）,not matched,69,140.387163,35.773693,not matched
1966,1740,成田空港（第１旅客ターミナル）,not matched,69,140.384644,35.763983,not matched
1967,1745,佐原,sawara,70,140.494074,35.894522,さわら
1968,1746,香取,katori,70,140.532367,35.897856,かとり
1969,1761,十二橋,juunikyou,70,140.545707,35.916984,じゅうにきょう
1970,1762,潮来,itako,70,140.549473,35.936904,いたこ
1971,1763,延方,nobukata,70,140.58875,35.958072,のぶかた
1972,1764,鹿島神宮,kashimajinguu,70,140.625676,35.970614,かしまじんぐう
1973,1765,鹿島サッカースタジアム（臨）,not matched,70,140.63606,35.992707,not matched
1974,1700,木更津,kisarazu,71,139.92611,35.381668,きさらづ
1975,1766,祇園,gion,71,139.948111,35.391528,ぎおん
1976,1767,上総清川,kazusakiyokawa,71,139.965612,35.390981,かずさきよかわ
1977,1768,東清川,higashikiyokawa,71,139.985847,35.390017,ひがしきよかわ
1978,1769,横田,yokota,71,140.020138,35.386207,よこた
1979,1770,東横田,higashiyokota,71,140.035995,35.386185,ひがしよこた
1980,1771,馬来田,makuta,71,140.058485,35.36681,まくた
1981,1772,下郡,shimogoori,71,140.055372,35.355018,しもごおり
1982,1773,小櫃,obitsu,71,140.059794,35.328252,おびつ
1983,1774,俵田,tawarada,71,140.061386,35.314495,たわらだ
1984,1775,久留里,kururi,71,140.075613,35.295812,くるり
1985,1776,平山,hirayama,71,140.064682,35.274312,ひらやま
1986,1777,上総松丘,kazusamatsuoka,71,140.064046,35.258226,かずさまつおか
1987,1778,上総亀山,kazusakameyama,71,140.089479,35.233153,かずさかめやま
1988,1672,大網,ooami,72,140.311111,35.522427,おおあみ
1989,1779,福俵,fukutawara,72,140.341904,35.54617,ふくたわら
1990,1780,東金,tougane,72,140.363743,35.560172,とうがね
1991,1781,求名,gumyou,72,140.39626,35.579947,ぐみょう
1992,1460,成東,narutou,72,140.410109,35.608513,なるとう
1993,1528,大宮,oomiya,73,139.62405,35.906439,おおみや
1994,1527,さいたま新都心,shintoshin,73,139.633587,35.893867,しんとしん
1995,1782,与野,yono,73,139.639085,35.884393,よの
1996,1783,北浦和,kitaurawa,73,139.645951,35.872053,きたうらわ
1997,1526,浦和,urawa,73,139.657109,35.858496,うらわ
1998,1290,南浦和,minamiurawa,73,139.669125,35.847648,みなみうらわ
1999,1784,蕨,warabi,73,139.690357,35.827959,わらび
2000,1785,西川口,nishikawaguchi,73,139.704312,35.815514,にしかわぐち
2001,1786,川口,kawaguchi,73,139.717472,35.801869,かわぐち
2002,1525,赤羽,akabane,73,139.720928,35.778026,あかばね
2003,1787,東十条,higashijuujou,73,139.726858,35.763803,ひがしじゅうじょう
2004,1788,王子,ouji,73,139.73809,35.752538,おうじ
